"","folder","model","prop","propsym","depth","valtype","data","n","n_t","n_l","nt_l","n_n","nt_n","n_g","min","max","mean","median","cvRPIave","cvRPImed","cvRPIall","PICP","Rsq","RMSE","MAE","MedAE","Bias","Rsq_l","RMSE_l","MAE_l","MedAE_l","Bias_l","Rsq_n","RMSE_n","MAE_n","MedAE_n","Bias_n","Rsq_g","RMSE_g","MAE_g","MedAE_g","Bias_g","sRsq","sRMSE","sMAE","sMedAE","sBias","sRsq_l","sRMSE_l","sMAE_l","sMedAE_l","sBias_l","sRsq_n","sRMSE_n","sMAE_n","sMedAE_n","sBias_n","sRsq_g","sRMSE_g","sMAE_g","sMedAE_g","sBias_g","bestval","gRPIave","gRPImed","gRPIall"
"21","CEC7_gRPI_250k","CEC7_150_cm","CEC7_250k","cec7","150","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",334511,266823,18795,7759,160418,103766,155298,0,199.2,14.9443586225842,13.2,0.67036129347476,0.544502617801047,0.607431955637903,0.969339224879414,0.464983771924611,9.52027392855088,4.65032535110087,2.60265304695621,-0.00844673759312012,0.323740951544801,9.68102620115193,6.25055944513177,4.37110469840152,-0.0662553987742836,0.497107285662321,9.43837680753493,4.15758851458907,2.2206042543243,-0.00275372746633072,0.448105197231256,9.56654826821606,4.89960811225618,2.86727105391422,-0.0093472939685714,0.385422048674446,10.2057469213867,5.34003255082357,3.30224976603407,-0.0166115413361603,0.263887173118815,10.1763722376797,6.89951870735799,5.20589998614085,-0.107134899209918,0.338433624764223,10.8283922849148,5.58174889838515,3.58945814537404,-0.0170532961930344,0.424542822293703,9.76914751690351,5.10060904498559,3.05155271479356,-0.0117004231588829,"s10cv10f",1.00787202195496,0.785000000703029,0.896436011328993
"22","Clay_gRPI_250k","Clay_0_cm","Clay_250k","claytotal","0","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",484258,392303,37922,14900,217183,148250,229153,0,88,18.6825438527893,17,0.482666570819781,0.438541666666666,0.460604118743223,0.972714967767262,0.707078687958587,6.11969536210586,3.99438703647192,2.49409931720262,-0.00273179415225105,0.543945310763433,8.38203100451405,5.65798236350578,3.74862625917629,0.0113557225085242,0.773307218552505,5.62543801619495,3.5325487676427,1.98668508231726,-0.00765192368452238,0.67022494186247,6.2508439641539,4.18500183523574,2.75315645977138,-0.000359878469433189,0.671513996545329,6.48065925076676,4.3366151328345,2.8231853893384,-0.00345458365392473,0.484571135980263,8.91011591135345,6.11775844550293,4.15305816284289,0.00983723665441834,0.695503639015207,6.51998676888365,4.37521723008686,2.82014036755828,-0.00941091578712371,0.668841894664753,6.26393779299216,4.19582798941319,2.76039378551916,-0.000350538694735076,"s1cv10f",0.669983819966506,0.624380171590909,0.647181995778707
"23","Clay_gRPI_250k","Clay_5_cm","Clay_250k","claytotal","5","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",500575,405679,40259,16324,223483,152522,236833,0,88,18.7742355436211,17,0.483502517484352,0.4375,0.460501258742176,0.971657394146604,0.704507471622717,6.15582358737797,4.01274010778683,2.50964220357083,-0.00335404599636421,0.54816068826601,8.35332280665967,5.60848198861648,3.73802201972346,0.0152904014077017,0.76380102686261,5.75805230376851,3.59538277917429,2.01381083516124,-0.00593973174367397,0.672979860011472,6.22482751400598,4.17153252274581,2.75773625932045,-0.00286276132261889,0.668421400193134,6.52096081070111,4.35098081857754,2.82952691955295,-0.00395478451931112,0.491384706527209,8.8606715149749,6.04335417233964,4.11542817829018,0.0123088904988197,0.685939547944687,6.63979956618338,4.42726418974394,2.82971997723128,-0.00731208698987182,0.67055933292638,6.24781103417319,4.1852049555692,2.76384744885614,-0.00280149163170036,"s1cv10f",0.694013470968168,0.657291666666666,0.675652568817417
"24","Clay_gRPI_250k","Clay_15_cm","Clay_250k","claytotal","15","cv10f","geo_gps_gps2_srce_scd_direct_home",502612,336781,40888,16672,224069,82454,237655,0,97.9000015258789,20.6426392839912,19,0.564016963419016,0.53725,0.550633481709508,0.970336806411288,0.65365004497469,7.46115143952511,5.04197768489,3.27526776057556,-0.004563995297789,0.493313073242379,9.75937996010842,6.63773128488823,4.45909797888305,0.0148374659706426,0.732740569651432,7.11117623611282,4.5808214369531,2.61971346764672,-0.00251702444061453,0.632543477000079,7.39336261598976,5.09002958048747,3.42956046940126,-0.00652403000641964,0.624982080752747,7.763894192845,5.31732330062369,3.54401150948232,-0.00510038871121221,0.450105701344199,10.1647471614359,7.01424539002119,4.82131133276744,0.0106211131636697,0.645745059341205,8.18738703071026,5.58359662892526,3.62257236251261,-0.00415723755585408,0.630839735604531,7.41044530455288,5.10589755285396,3.44568524544542,-0.00643942336375445,"s1cv10f",0.753501772402259,0.763157901907326,0.758329837154792
"25","Clay_gRPI_250k","Clay_30_cm","Clay_250k","claytotal","30","cv10f","geo_gps_gps2_srce_scd_direct_home",492207,329944,40528,16551,217800,79514,233879,0,97.9000015258789,24.1035175676866,23.5,0.606665602990404,0.604716981132075,0.605691292061239,0.97069199621754,0.647354173652698,8.54087099658638,5.93453233327552,3.9261036311988,-0.00265206644473728,0.463225099350708,11.6355555615427,8.24882348091688,5.77337436182208,-0.00812692467304456,0.722359442793518,8.00780721951252,5.2819841187822,3.01244072177707,-0.00537975900178016,0.633796665052058,8.45735852374533,5.99260888543543,4.13836773885723,-0.00136595588579208,0.622112926834794,8.84145540527966,6.23248709303737,4.24731160672929,-0.00370203026128609,0.421628141948136,12.082235879948,8.68010207184796,6.22850047948903,-0.0164080008270269,0.644113430898659,9.06717747846993,6.34807409085176,4.17809432283832,-0.00812172070671968,0.631382993105099,8.48518356541574,6.01997865893893,4.16200652755568,-0.00136297430882931,"s1cv10f",0.760849743889212,0.765956523283684,0.763403133586448
"26","Clay_gRPI_250k","Clay_60_cm","Clay_250k","claytotal","60","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",463025,356017,38725,15609,204508,120616,219792,0,97.9000015258789,25.4952429293149,25,0.608812635900952,0.62037037037037,0.614591503135661,0.97154349370957,0.665268597225728,8.70421446038952,5.99996477081901,3.83058694582808,-0.00165124164628201,0.476064318686838,12.7468002511521,9.18075805174931,6.52375829421686,-0.0201285607459691,0.740148194700354,7.80303483997774,5.05460340952229,2.76329337239819,-0.00843889141004621,0.640088902284274,8.81864312170247,6.29286307299618,4.35289371789708,0.00348268535792946,0.588917855574087,9.64710465045311,6.93112993218851,4.85119462924351,-0.00609824804767644,0.392055033966966,13.7495823207276,10.1911631599083,7.63505164489462,-0.0352829490126843,0.580866821010052,9.91896398907506,7.16688981091451,5.03268427621109,-0.0194980517133111,0.614343338087549,9.12858399203965,6.57023293783069,4.61989810979227,0.00350812646008869,"s10cv10f",0.783247079608789,0.783978867207447,0.783612973408118
"27","Clay_gRPI_250k","Clay_100_cm","Clay_250k","claytotal","100","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",422490,422490,34387,34387,188249,188249,199854,0,97.9000015258789,24.0009619089284,24,0.572749881385683,0.573859662938596,0.573304772162139,0.967111647612961,0.65860989951037,8.92642783786296,6.07053666883708,3.78711989049937,-0.00229841000663913,0.488642847653214,12.5224431826426,8.96764703903571,6.3751271084363,-0.0269353300433272,0.722318998920064,8.12956564420015,5.26374584596314,2.90668624109879,-0.00534327639903141,0.633952753695587,8.90011602364114,6.33200069415145,4.32446415309792,0.00509507290774594,0.568918042062487,10.0319927371503,7.20635425176491,5.04127271714378,-0.00713832077332184,0.395582826390138,13.6205558174672,10.0612838650353,7.42920163245434,-0.0335669028465782,0.573562260731319,10.0795526693769,7.29318727741524,5.17561059130563,-0.0148674154383781,0.606573000544254,9.22689775925775,6.63334247888481,4.60978700744295,0.00504894114047706,"s10cv10f",0.740308009881375,0.745762711864407,0.743035360872891
"28","Clay_gRPI_250k","Clay_150_cm","Clay_250k","claytotal","150","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",397366,397366,27846,27846,180605,180605,188915,0,94.3000030517578,22.7063790021301,22,0.54237820969926,0.536019138320552,0.539198674009906,0.968359144969625,0.688292524037537,8.45457589137561,5.65230496709577,3.43530592148263,-0.0024860647081837,0.525535535873804,12.674514137541,9.01762210133344,6.26435684119152,-0.0297511425054469,0.757232890969351,7.61684781540153,4.85629574650028,2.57931705005125,-0.00525809647844472,0.64967775075082,8.43850960817561,5.91725282388675,3.97210451909991,0.00473642542820036,0.600718007090753,9.56964611636155,6.78106747881861,4.64664405866046,-0.00623155072380509,0.445442484430234,13.7084291962131,10.066451595695,7.35032059712116,-0.035952180161309,0.614599414592178,9.60001361166605,6.86435591734685,4.76872463698145,-0.0124014651777161,0.622062978244034,8.76474137217472,6.21717835112133,4.25066412923073,0.00473424066400699,"s10cv10f",0.719722285491485,0.72356177841062,0.721642031951052
"29","CoarseSand_gRPI_250k","CoarseSand_0_cm","CoarseSand_250k","sandco","0","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",480436,480436,35583,35583,217035,217035,227818,0,66.5,4.23224425520635,3,0.633467229056918,0.650173628334829,0.641820428695874,0.974385766262312,0.606971500877544,2.77686961314552,1.78611195063485,1.03038536412586,-0.00894756460652645,0.466792407161828,3.64211714361161,2.20931425147374,1.27231236437394,-0.0160729376106214,0.641224841687883,2.63401315254162,1.58848939509013,0.734637195145775,0.0156974158617145,0.597770147467401,2.75316440047485,1.9082805407897,1.28355018299898,-0.0280045459846193,0.46664653336455,3.23805518619489,2.2408219436121,1.52700347259068,-0.0357114631691232,0.342127439249633,4.05327183375672,2.60214061068192,1.67082501050062,-0.0686358573657552,0.441075415610318,3.28704577398049,2.23911281969058,1.46912396123717,-0.0114912812106084,0.510904281106377,3.04172079727272,2.18601564024696,1.56253563460414,-0.0511201426155918,"s50cv10f",0.877531270286099,0.935102720845818,0.906316995565958
"30","CoarseSand_gRPI_250k","CoarseSand_5_cm","CoarseSand_250k","sandco","5","cv10f","geo_gps_gps2_gps3_unk_srce_scd",498349,274009,37891,37891,224340,0,236118,0,66.5,4.53566671187333,3.2,0.729135546651099,0.785714285714286,0.757424916182693,0.977077395268039,0.569156557118071,2.89416378236239,1.94398314521769,1.26379165144012,-0.00979648831408389,0.474469269012978,3.64260875994446,2.22028485586929,1.2789890276703,0.00106649628218358,NA,NA,NA,NA,NA,0.588158143046952,2.75519046828981,1.89964367038604,1.26101781600495,-0.011256046296603,0.561527801927437,2.9197555934413,1.96357107649,1.28247709782601,-0.010989792982177,0.438483657545488,3.76533683416465,2.32862511157263,1.39300759542267,-0.00639167737153255,NA,NA,NA,NA,NA,0.586714768344378,2.76004389710492,1.9049890859458,1.26794841418042,-0.0116075989161344,"s1cv10f",0.812862104980189,0.812295135236945,0.812578620108567
"31","CoarseSand_gRPI_250k","CoarseSand_15_cm","CoarseSand_250k","sandco","15","cv10f","geo_gps_gps2_gps3_unk_srce_scd",500226,275422,38557,38557,224804,0,236865,0,81.0999985,4.44591608516132,3,0.737112173110035,0.77767857142857,0.757395372269302,0.976174742758385,0.553174781119345,2.93658740876619,1.9512433332752,1.25756537497227,-0.010816474841784,0.45874024871218,3.77299618656136,2.26992031875762,1.29720547791138,-0.00142150237328479,NA,NA,NA,NA,NA,0.574083030857718,2.77669388039418,1.89936893845433,1.25177344058119,-0.0121272014272076,0.547670122364801,2.95475445583416,1.96845525080336,1.2784674485886,-0.0125871047544167,0.434690446861851,3.85607638958502,2.36094624453665,1.42171061815172,-0.00938156166472852,NA,NA,NA,NA,NA,0.572933198433688,2.78052242954076,1.90456537578858,1.25966501488162,-0.0130343216635096,"s1cv10f",0.810084019790522,0.800135145945945,0.805109582868233
"32","CoarseSand_gRPI_250k","CoarseSand_30_cm","CoarseSand_250k","sandco","30","cv10f","geo_gps_gps2_gps3_unk_srce_scd",489221,270874,38185,38185,218347,0,232689,0,81.0999985,4.34752431031144,3,0.743947640310168,0.762068965517241,0.753008302913705,0.975896542303802,0.527222537678236,3.09420313641672,2.0373949208177,1.30923648411252,-0.0136031241851883,0.436715974641485,4.06184150841364,2.43665424047348,1.39393540605275,0.00829048818263052,NA,NA,NA,NA,NA,0.549573677018161,2.90478342250629,1.97187520514117,1.29615329306029,-0.0167716292602183,0.494926332722858,3.19872484325519,2.12600988152948,1.39309599789906,-0.0198694438987655,0.373468807189563,4.28383388465541,2.63889099615351,1.60280978331355,-0.00936277156695092,NA,NA,NA,NA,NA,0.52509742643932,2.98319002481912,2.04184447035009,1.36296729444469,-0.02138999902899,"s10cv10f",0.821270076923301,0.811398965757469,0.816334521340385
"33","CoarseSand_gRPI_250k","CoarseSand_60_cm","CoarseSand_250k","sandco","60","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home",458967,430451,36355,36355,205067,176551,217545,0,83.3000031,4.35886221772938,3,0.691162995396551,0.693906262516974,0.692534628956763,0.974050472643809,0.552310383589664,3.40052522113564,2.09925486486798,1.17371634933983,-0.0149514538306475,0.400816483448879,4.72173763434904,2.80453671363434,1.57259187529316,0.0107377634107294,0.613205697498015,3.22586243444678,1.8554531055268,0.795695717997961,0.0170539667608682,0.534527071095,3.27253878684093,2.17925175195591,1.42363292106845,-0.0419761148659493,0.462438143248637,3.72721087379867,2.39372450304665,1.49686929580473,-0.0254224113623257,0.324887846589516,5.01192329846517,3.06812826466133,1.84560164542357,-0.00970083536797312,0.455658414675625,3.82600569886381,2.39778268095054,1.39436020711844,0.00479284940621344,0.504611453434217,3.37790686290491,2.2777281615053,1.52189140666593,-0.0496329331987604,"s10cv10f",0.920746617244346,0.826846584366742,0.873796600805544
"34","CoarseSand_gRPI_250k","CoarseSand_100_cm","CoarseSand_250k","sandco","100","cv10f","geo_gps_srce_scd_direct_home_adjacent",417225,244219,32282,13339,188312,34249,196631,0,83.3000031,5.22537804071544,4,0.66515948594657,0.65,0.657579742973285,0.977974686654192,0.522487397300716,3.96383819156392,2.54314613908307,1.54041894206238,-0.0141444846047726,0.33101268090232,5.19262735785411,3.02697278732973,1.58924897909323,0.0161390815400024,0.621699022090654,4.21559047896434,2.50791173559312,1.13546821401354,-0.00722831624758706,0.510455384597394,3.81969611532651,2.5164615340318,1.60400765944433,-0.0170922831151726,0.467823045964628,4.18504363912561,2.74164172886446,1.7414981641781,-0.0191338889314825,0.268043377386257,5.43111156171652,3.24941755733464,1.8292573540037,-0.00450505178076001,0.481776960567109,4.93384437846389,3.21630152344867,1.90898810303145,-0.0054463005771768,0.479689174439797,3.93857817861906,2.62451958087824,1.71101176427341,-0.0225680888215686,"s10cv10f",0.698051489815658,0.687285214358127,0.692668352086893
"35","CoarseSand_gRPI_250k","CoarseSand_150_cm","CoarseSand_250k","sandco","150","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",391978,315390,26288,11017,180314,118997,185376,0,77.9000015,5.38589587550139,3.59999990463257,0.571945374253166,0.565217391304348,0.568581382778757,0.976416500206094,0.556602754902774,4.0516640750717,2.5445891119367,1.44014372082611,-0.0127650205277008,0.302325010561011,5.6329345270434,3.28805341494464,1.74732804204133,-0.00331349915368561,0.633812802077737,3.95368314968756,2.29483826026736,0.963257440339108,0.0210424342089715,0.512028121809133,4.00117100892646,2.66072526693982,1.72719730576796,-0.0333436292140006,0.397549718728781,4.72877995288646,3.18827535130986,2.1529466738025,-0.0466579329481072,0.199481218123144,6.04195886212895,3.73058915452073,2.23140798784016,-0.0748842358157004,0.391759533343301,5.09396141708304,3.37819814573691,2.17885004718547,-0.0121579423173615,0.417098069855283,4.38385112000614,3.03412964777537,2.1328770430078,-0.0659711899607014,"s50cv10f",0.756655685162814,0.713490579713065,0.73507313243794
"36","EC_gRPI_250k","EC_0_cm","EC_250k","ec","0","cv10f","geo_gps_srce_scd_direct_home",482724,278137,10669,4828,237544,38798,234511,0,4480,0.846157964304192,0.1,0.681578300866831,0.25,0.465789150433416,0.989889874414407,0.715573937912619,9.54240218835941,0.480003941718876,0.0863509679293568,0.190302574600094,0.589550406955026,70.1204210742171,4.93143349847763,0.229510252126608,0.673292966645604,0.787032088223809,3.1214192770544,0.359571761118758,0.033383409829013,0.135045653387662,0.710253932107237,2.27126515921846,0.408284601657608,0.100776072580067,0.12282218248573,0.680783646939857,9.64800755216193,0.514058785655502,0.1041342203739,0.224409380798435,0.476026081042735,70.7187286503539,5.34492983988418,0.295642375038662,0.784742775706391,0.683698112664987,3.33770313302827,0.453405322178395,0.0574935692095083,0.203894226648415,0.692571426122215,2.36565674255124,0.424637767563254,0.109785375731027,0.139296145087921,"s10cv10f",1.47482706114512,0.358732077403144,0.916779569274131
"37","EC_gRPI_250k","EC_5_cm","EC_250k","ec","5","cv10f","geo_gps_srce_scd_direct_home",484586,279494,11044,4960,238081,39073,235461,0,4480,0.864443104752542,0.1,0.659376582272665,0.238095238095238,0.448735910183951,0.989881714813198,0.717110095651771,9.52918364710215,0.491665213829021,0.0867895378722131,0.192212725003901,0.581105332068782,69.1433079854054,4.88959475057254,0.21019459455503,0.705140293209616,0.786070354407884,2.25715907763581,0.351685170400895,0.0334735049551935,0.103881259623791,0.713067209123013,2.49668138631709,0.422251212081892,0.101636928468696,0.128089839176477,0.68305599471893,9.60619553498177,0.523468977714235,0.104890916605281,0.222294119072635,0.471846864007121,69.6532361122708,5.18653610581355,0.288921650244604,0.780969455165743,0.686611493465361,2.46600982454377,0.44632698793856,0.0574991713869673,0.18261516710917,0.694921155506846,2.51556268031323,0.438042329611714,0.111061554499829,0.143834470640811,"s10cv10f",1.40896651201873,0.320100822647981,0.864533667333357
"38","EC_gRPI_250k","EC_15_cm","EC_250k","ec","15","cv10f","geo_gps_srce_scd_direct",483421,244077,11119,4985,236849,3639,235453,0,3712,0.974264501052373,0.1,0.612295692514207,0.185185185185185,0.398740438849696,0.988397104192529,0.704513319390454,9.29128102941583,0.572908351415036,0.110869792389168,0.199940732232539,0.564962817845814,61.5666213917555,4.89932997528637,0.190898726422285,0.697955238982595,0.622402597752785,5.45433769125051,1.07669778725389,0.179685412906329,0.268390667451104,0.71442277210846,2.96291379215163,0.473523329554978,0.107884605125144,0.131497126155073,0.702627252539282,9.33682078199918,0.574438097291351,0.113043455327557,0.207451598490475,0.545713698797122,61.8840108746161,4.9405288245795,0.245870157601887,0.749186740700957,0.619270092301646,5.24373972732838,1.0591010424352,0.198945212341887,0.271100525302926,0.713627760414186,2.97716502121648,0.474508808928451,0.109103555989584,0.133296288794548,"s1cv10f",0.594767293595859,0.130999995,0.36288364429793
"39","EC_gRPI_250k","EC_30_cm","EC_250k","ec","30","cv10f","geo_gps_srce_scd_direct_home",473243,273746,11017,4902,230379,36997,231847,0,3712,1.03865326078412,0.1,0.538919999434221,0.15625,0.34758499971711,0.988876549794335,0.725680516489933,8.63763504895407,0.59088564213111,0.100971586381132,0.188837548200699,0.536898249557002,60.9652025259649,4.65526262951489,0.195600217437276,0.692251347071982,0.790950627398642,2.46736366559638,0.439128711687776,0.0365040162604484,0.137082642282063,0.724584484695307,2.92166330322093,0.5291681092903,0.118386465988212,0.1397447875667,0.69436886003975,8.69732513675938,0.630803795882587,0.120712807154378,0.216009005610829,0.456807653242294,61.2735174758392,4.91540904823112,0.294940892023606,0.759899799413119,0.692726948555765,2.79507010067997,0.563000881229646,0.0590432485690833,0.209883229320484,0.706190085246991,2.94716737873232,0.551032953414935,0.129190938081134,0.155873987017222,"s10cv10f",1.05256097662394,0.222222222222222,0.637391599423083
"40","EC_gRPI_250k","EC_60_cm","EC_250k","ec","60","cv10f","geo_gps_srce_scd_direct",445821,225422,10297,4458,217508,2948,218016,0,1178,1.18938030500792,0.1,0.442475881887641,0.111111111111111,0.276793496499376,0.987889380805778,0.724456965473361,5.47893257558357,0.678182072078577,0.131043682987438,0.179505616821184,0.540906677942234,34.5704161743825,4.17508387350887,0.236051367338908,0.636044840628511,0.645016954506863,6.10175108280793,1.29862208999741,0.216921548580743,0.287543756092988,0.734928493758706,2.46926380522705,0.598287727610276,0.127906630294269,0.136763388001762,0.704236569755029,5.55123811705831,0.705828836471002,0.143730469280106,0.198612356846608,0.472806832053298,35.1547240776941,4.38527496409636,0.298035975727625,0.718377296838695,0.617125825999425,6.15143335276363,1.35978910515314,0.262628429837713,0.289792362767114,0.717275909114256,2.46588612934459,0.621748559293966,0.138314622736981,0.150685234345555,"s10cv10f",0.536554900303344,0.208510638234463,0.372532769268904
"41","EC_gRPI_250k","EC_100_cm","EC_250k","ec","100","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",409355,317654,9612,4089,200713,114535,199030,0,1792,1.21115665512215,0.100000001490116,0.37839224801091,0.1,0.239196124005455,0.988484325712883,0.752234459181196,5.73702523793224,0.642479189229675,0.100134487832037,0.17187094712423,0.540619101489338,45.9382144486776,5.05529677383724,0.283200347878836,0.641481014894257,0.782376247125127,2.26698233221937,0.476385473736839,0.0470907036317327,0.13232313169528,0.747078916633805,2.49339765738815,0.647400721664542,0.141816979424552,0.144817965212116,0.65270693075486,6.1745127339221,0.794322338342165,0.190511447123146,0.234604232539486,0.423039947535673,47.9129125513214,5.49992389519425,0.372635894396505,0.780778324751277,0.597495986167873,2.87275418064809,0.713301440657337,0.186483258210289,0.210721922077463,0.689222057349601,2.98912583214284,0.744272213990879,0.188131221037043,0.19289475124583,"s50cv10f",0.685178451424293,0.2,0.442589225712147
"42","EC_gRPI_250k","EC_150_cm","EC_250k","ec","150","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home",387058,360848,7648,7648,190894,164684,188516,0,1792,1.2334283687873,0.100000001490116,0.366535937024384,0.1,0.233267968512192,0.987390812752184,0.758826033385426,5.47020686692239,0.639180454501584,0.0981948769600025,0.161375507109113,0.536621025782441,34.2533752814021,3.5672400807992,0.433189947645538,0.569261877190235,0.783222330310927,1.96901359565429,0.460461651231134,0.0467660159980481,0.118462454567297,0.756132431488821,2.50810919686771,0.676515892214387,0.156981199813511,0.134155463576426,0.660875229116806,5.82668975666978,0.795072739018474,0.190254743650948,0.224558692838148,0.428827426343095,35.3395878985371,3.89609535143203,0.496875653983474,0.680858844662758,0.622776598153067,2.52325449672124,0.66951006263637,0.16185388681099,0.187869514333949,0.700282646796055,2.95928749465236,0.778954971070774,0.207642680188844,0.186939644245849,"s50cv10f",0.689014883791707,0.2,0.444507441895853
"43","ECEC_gRPI_250k","ECEC_0_cm","ECEC_250k","ecec","0","cv10f","geo_gps_gps2_gps3_unk_srce_scd_direct_home_adjacent",124497,124497,5423,5423,54761,54761,64313,0,247.8999939,15.0812493668364,7.4,0.553670891117019,0.457571647103926,0.505621269110472,0.970842670907733,0.709872433905207,11.3873578475623,5.46132714638762,2.17781107907453,0.105529974451204,0.0914816475725447,10.118709051529,5.95391739623971,3.18925607051112,-0.2409885223032,0.71854484752212,11.47937149112,5.42044744836263,2.01285840325111,0.0876607607225421,0.727486184338715,11.4096879982554,5.4545990543782,2.23311573585362,0.14002979952365,0.58315357895015,13.4998609353285,7.07419620196532,3.18355639033494,0.181267779492578,-0.0371580529492894,10.0681638944351,6.31186415113887,3.65368205823936,-0.212144798299493,0.535247147246921,14.4941486322993,7.86019139409522,3.51157576583016,0.207258135108578,0.647190510727042,12.8594707567777,6.46922122016391,2.8861454640336,0.177339104832963,"s100cv10f",0.889085923314848,0.85284289037671,0.870964406845779
"44","ECEC_gRPI_250k","ECEC_5_cm","ECEC_250k","ecec","5","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",117617,93931,6210,2699,50218,30043,61189,0,244,10.3052762152285,5.5,0.51710182347541,0.350826039532707,0.433963931504059,0.971117096592179,0.673638336729836,9.34055194541157,4.05660824083547,1.52305744347834,0.116153623567026,0.354507099706853,6.66265214934114,4.19677140210895,2.45434566998721,0.0198210573493235,0.675307007623951,8.94929513535854,3.80707015592498,1.20497200490956,0.0648945357023757,0.683023970248188,9.62547281093849,4.1729456922187,1.63589621673655,0.14426308731938,0.527353179078524,10.9297297952719,5.16581486349374,2.21403317656437,0.159977202910551,0.152216301143692,7.48360156324426,4.88901807900275,2.90438666812371,0.0803430743746853,0.424821989026393,11.3953863922666,5.75294105346379,2.4788098225054,0.134823747987112,0.590706116196922,10.8237567973796,4.88975286535797,2.05545675451406,0.17499265803556,"s100cv10f",0.854921604293799,0.890291658933718,0.872606631613758
"45","ECEC_gRPI_250k","ECEC_15_cm","ECEC_250k","ecec","15","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",117829,93422,6739,2920,50869,30281,60221,0,190,8.45558219285344,5.5,0.574086318348522,0.377145077390846,0.475615697869684,0.968454967780608,0.616469517363483,8.51783794225518,3.30453785025139,1.40479447230767,0.116343054326133,0.471844342410822,5.92916426176922,3.59460690820457,2.24318397502562,-0.042072240647121,0.670375052617084,8.1836973785874,3.15084271406029,1.22041400304385,0.06605821901825,0.593991921490438,8.78482090058938,3.36775567741766,1.46160538253415,0.151261942875747,0.434301381268927,9.94728946296471,4.25077114545443,1.93710836213128,0.162915612310231,0.304836690611314,6.42542889806318,4.15924430455491,2.82683171138213,-0.0239147588625885,0.365039490229199,10.8159262705262,5.0452809409777,2.30160980371831,0.150136967303569,0.484430048062635,9.62681658370479,3.8557047609239,1.7468973017772,0.178531721120136,"s100cv10f",1.08811467985451,0.991913819432462,1.04001424964349
"46","ECEC_gRPI_250k","ECEC_30_cm","ECEC_250k","ecec","30","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home",123775,97994,6950,2966,52650,30853,64175,0,190,9.23472559697331,6,0.583292840569084,0.393104972189142,0.488198906379113,0.968855236034859,0.635526316684523,8.96536538371551,3.47408347710254,1.53057718894484,0.114138117780132,0.468008608377377,6.71384520727208,4.1336112440457,2.47955130990408,-0.0410433336576873,0.696471417370014,8.56151994932677,3.24531536325976,1.37178861062457,0.0606364763600001,0.612234319079789,9.24187549315191,3.55358520300262,1.56134004509533,0.148791511159791,0.457442628533043,10.3395598340088,4.46256392982175,2.09631615023148,0.157319870467516,0.290299056426057,7.33041847227452,4.83676986588901,3.25873769343721,-0.048554316568415,0.404856559521511,11.2143507046987,5.19105957832612,2.53735531724819,0.145033756277614,0.500413526091415,10.0149422131844,4.09503496917227,1.90873138821152,0.172710684068206,"s100cv10f",1.37641996918795,1.06976746547345,1.2230937173307
"47","ECEC_gRPI_250k","ECEC_60_cm","ECEC_250k","ecec","60","cv10f","geo_gps_gps2_gps3_srce_scd_direct_home_adjacent",118465,98592,6530,2729,49766,33694,62169,0,190,9.6446658961833,6.2,0.568577783568459,0.402828289623736,0.485703036596097,0.968993427458617,0.653573494791978,8.61723626573911,3.46998403784989,1.55600162679288,0.100437306846967,0.511455943110143,7.95240454847672,4.69447126069643,2.82658249034626,-0.00669952413021555,0.715878598532693,8.11134740844127,3.25139881949763,1.45059170253926,0.0522144191011286,0.621293633957164,8.9065676731897,3.53470093398804,1.58285018768793,0.134136565064364,0.485014322938937,10.2661650838112,4.5208068448641,2.14227154433904,0.146329753051871,0.366670556980191,7.8070062588582,5.18001984324351,3.29137874473425,0.0508951487113765,0.462645931903226,11.2784925794656,5.2074878549636,2.53837377571997,0.12772626338868,0.510324457939687,9.77366466751674,4.1197062605396,1.91874017219116,0.161990316511659,"s100cv10f",1.22873230043245,1.00526507427203,1.11699868735224
